species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_tricinctus,Combined,15,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9734769816545518,0.9122533748701972,0.21078431,1,0.9122533748701972,0.9561266874350988,12,338,3514,0,0.01467126694524371,0.06608004606998787,0.45528831457957775,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,15
Amphiprion_tricinctus,Combined,16,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.9846,0.9614,0.52515339,1,0.9614,0.9807,5,193,4807,0,0.03733400922296501,0.12835568058529986,0.5151729061126923,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,16
Amphiprion_tricinctus,Combined,17,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.9905478395061728,0.9745370370370372,0.52424205,1,0.9745370370370372,0.9872685185185186,12,11,421,0,0.02456391672580948,0.0834464874723686,0.6989166698910819,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,17
Amphiprion_tricinctus,Combined,18,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9602154724818276,0.8826583592938733,0.02022923,1,0.8826583592938733,0.9413291796469366,12,452,3400,0,0.00582202995753842,0.02779269560022449,-0.45809660564417615,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,18
Amphiprion_tricinctus,Combined,19,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.99152,0.9742,0.66303355,1,0.9742,0.9871,5,129,4871,0,0.03731464306056974,0.1184556717021283,0.6619526831833852,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,19
Amphiprion_tricinctus,Combined,20,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.966820987654321,0.9212962962962964,0.36859754,1,0.9212962962962964,0.960648148148148,12,34,398,0,0.03432421108838965,0.10960637296780648,0.42831770556983007,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,20
Amphiprion_tricinctus,Combined,21,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9697992384908272,0.9265316718587746,0.25118643,1,0.9265316718587746,0.9632658359293872,12,283,3569,0,0.01684739700770586,0.0741217512790116,0.3050599077409226,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,21
Amphiprion_tricinctus,Combined,22,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.99056,0.9744000000000002,0.6020693,1,0.9744,0.9872,5,128,4872,0,0.03239129959226314,0.11040887319079969,0.5969122398591737,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,22
Amphiprion_tricinctus,Combined,23,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.9714506172839508,0.9120370370370372,0.30127057,1,0.9120370370370372,0.9560185185185186,12,38,394,0,0.03295447485917558,0.1022190222682858,0.31490897413165814,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,23
Amphiprion_tricinctus,Combined,24,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9740178262374524,0.9021287642782968,0.1958101,1,0.902128764278297,0.9510643821391483,12,377,3475,0,0.01527811100907557,0.07132956774362394,0.4314330738191762,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,24
Amphiprion_tricinctus,Combined,25,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.987,0.971,0.59653642,1,0.971,0.9855,5,145,4855,0,0.04069978155435576,0.13036151576569172,0.6324246526775539,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,25
Amphiprion_tricinctus,Combined,26,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.9836033950617284,0.9305555555555556,0.29306471,1,0.9305555555555556,0.9652777777777778,12,30,402,0,0.02251384886115286,0.07748875406440527,0.5603693789193427,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,26
Amphiprion_tricinctus,Combined,27,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9691502249913464,0.9171858774662512,0.16552650000000002,1,0.9171858774662512,0.9585929387331256,12,319,3533,0,0.01246305804537173,0.06231523852323287,0.14132908098407726,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,27
Amphiprion_tricinctus,Combined,28,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.98792,0.97,0.50139964,1,0.97,0.985,5,150,4850,0,0.02581700373393716,0.09230112010228445,0.4108477038309989,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,28
Amphiprion_tricinctus,Combined,29,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.9575617283950616,0.8912037037037037,0.18143982,1,0.8912037037037037,0.945601851851852,12,47,385,0,0.0341164485879125,0.10922892175876532,0.3016979811444309,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,29
Amphiprion_tricinctus,Combined,30,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9729794046382833,0.9187435098650052,0.12637057000000002,1,0.9187435098650052,0.9593717549325026,12,313,3539,0,0.00841565608769646,0.04626399310572278,0.03309492795994382,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,30
Amphiprion_tricinctus,Combined,31,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.99424,0.9864000000000002,0.74634064,1,0.9864,0.9932,5,68,4932,0,0.03380593294335581,0.1116543077891472,0.5273259081822316,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,31
Amphiprion_tricinctus,Combined,32,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.9895833333333334,0.9629629629629628,0.51321417,1,0.9629629629629628,0.9814814814814814,12,16,416,0,0.02576268082780177,0.0863578657832218,0.582258401897176,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,32
Amphiprion_tricinctus,Combined,33,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9759865005192108,0.9166666666666664,0.18126649,1,0.9166666666666666,0.9583333333333331,12,321,3531,0,0.00979446102191124,0.05452236935084378,0.05047375998443929,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,33
Amphiprion_tricinctus,Combined,35,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.964699074074074,0.9120370370370372,0.29838134,1,0.9120370370370372,0.9560185185185186,12,38,394,0,0.03555169519483332,0.11061007794682765,0.5932379491136132,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,35
Amphiprion_tricinctus,Combined,36,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9714001384562132,0.9236760124610592,0.11732925,1,0.9236760124610592,0.9618380062305296,12,294,3558,0,0.00848620687479477,0.04479399027047764,-0.09339523311934776,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,36
Amphiprion_tricinctus,Combined,38,h,3,block_quadrant,4,2,33,10000,21,9568,12,432,0.9708719135802468,0.9027777777777776,0.1488414,1,0.9027777777777778,0.9513888888888888,12,42,390,0,0.02839857481300075,0.09224189963284332,0.46364841258126827,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,38
Amphiprion_tricinctus,Combined,39,h,3,block_quadrant,4,3,33,10000,21,6148,12,3852,0.9740827275874004,0.9363966770508828,0.26922956000000003,1,0.9363966770508828,0.9681983385254412,12,245,3607,0,0.01696728509696973,0.07166002776288725,0.3202496944890589,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,39
Amphiprion_tricinctus,Combined,40,h,3,block_quadrant,4,1,33,10000,28,4285,5,5000,0.9926,0.98740000000000006,0.76091882,1,0.98740000000000006,0.9937,5,63,4937,0,0.04449399514695727,0.13687285740122093,0.621664029370796,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,40
