decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
-139.8800049,-9.090000153,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,4,OBIS,Cryptodendrum_adhaesivum
145.820007324,-5.15999984741,NA,HumanObservation,NA,NA,3,OBIS,Cryptodendrum_adhaesivum
162.240005493,11.6400003433,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
145.451,-14.6841,2016-10-03 00:10:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
145.45,-14.6569,2017-02-25 00:02:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
-162.3999939,5.800000191,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
145.444,-14.6872,2015-06-19 23:06:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
41.6134,16.835,2014-10-25,PreservedSpecimen,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
144.8699951,-4.179999828,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,15,OBIS,Cryptodendrum_adhaesivum
171.5599976,7.050000191,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
144.4499969,7.239999771,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
151.70805,-23.29694,NA,PreservedSpecimen,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
145.45799,-14.6469,2016-09-30 23:09:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
-159.669998169,3.8599998951,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
125,8,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
173.9799957,-0.219999999,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
78.8867,8.9532,2002/2011,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
171.059997559,7.11999988556,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
34.2799987793,26.1200008392,NA,HumanObservation,NA,NA,0,OBIS,Cryptodendrum_adhaesivum
122.98484,-12.26233,1986-09-11T14:00:00Z,PreservedSpecimen,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
55.3499984741,-5.82999992371,NA,HumanObservation,NA,NA,3.5,OBIS,Cryptodendrum_adhaesivum
129.5,-3.09999990463,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-162.429992676,5.86000013351,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-139.11865,-9.8368167,2011-12-08,PreservedSpecimen,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
32.5200004578,29.9099998474,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
145.451,-14.6517,2012-05-11 23:05:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
144.0700073,-9.9200000760000009,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
153.399993896,-27.1800003052,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-162.346298218,6.39470005035,2010-04-17T12:00:00Z,HumanObservation,NA,NA,49,OBIS,Cryptodendrum_adhaesivum
73.5188888889,4.1938888889,1964-11-07,PreservedSpecimen,NA,NA,0.91,OBIS,Cryptodendrum_adhaesivum
131.020004272,-1.28999996185,NA,HumanObservation,NA,NA,2,OBIS,Cryptodendrum_adhaesivum
153.1799927,-26.62999916,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
107.900001526,-2.86999988556,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-162.4299927,5.860000134,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
136.71667,-12.17667,NA,PreservedSpecimen,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
73.5299987793,4.17999982834,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-159.6699982,3.859999895,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
162.367004395,11.3999996185,2008-07-16T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
52.7299995422,-7.07999992371,NA,HumanObservation,NA,NA,3,OBIS,Cryptodendrum_adhaesivum
144.75,13.470000267,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
131.0200043,-1.289999962,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,2,OBIS,Cryptodendrum_adhaesivum
149.4458333333,-4.6985,1992-11-21,PreservedSpecimen,NA,NA,8,OBIS,Cryptodendrum_adhaesivum
-162.399993896,5.80000019073,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-162.3462982,6.39470005,2010-04-17,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,49,OBIS,Cryptodendrum_adhaesivum
132.17799,-11.245,1985-09-10 23:09:00,PreservedSpecimen,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
129.5,-3.0999999049999998,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
145.465,-14.6874,2014-11-09 00:11:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
135.75,33.4700012207,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
173.979995728,-0.219999998808,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
145.8200073,-5.159999847,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,3,OBIS,Cryptodendrum_adhaesivum
171.559997559,7.05000019073,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
166.410003662,-22.2999992371,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
171.0599976,7.1199998859999996,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
73.0999984741,4,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
-134.9499969,-23.12999916,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,4,OBIS,Cryptodendrum_adhaesivum
144.070007324,-9.92000007629,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
145.66299,-14.6645,2017-01-05 00:01:00,HumanObservation,NA,present,NA,OBIS,Cryptodendrum_adhaesivum
153.3999939,-27.18000031,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Cryptodendrum_adhaesivum
144.869995117,-4.17999982834,NA,HumanObservation,NA,NA,15,OBIS,Cryptodendrum_adhaesivum
162.380004883,11.4300003052,NA,HumanObservation,NA,NA,NA,OBIS,Cryptodendrum_adhaesivum
109.116245,21.022673,2025-03-09T12:05:30,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.341054,-20.917496,2025-04-02T15:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
115.892255,-8.748131,2025-05-23T14:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
119.739267,-0.648513,2025-07-10T10:20,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
119.739581,-0.648293,2025-07-14T19:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
119.68034,-8.577432,2025-07-27T10:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
-151.727219,-16.542125,2025-07-20T13:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
122.340831,12.473984,2025-08-26T12:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
123.272197,9.192033,2025-09-27T15:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
179.072625,-17.124265,2025-12-22T09:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.258837,7.306356,2024-01-24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
124.769058,0.88033,2024-02-18T12:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
39.287305,-5.802283,2024-02-29T11:51:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
-162.108441,5.863996,2024-03-05T10:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
125.133216,1.749564,2024-03-29T08:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
115.568507,-8.509974,2024-04-25T18:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
179.761163,-16.746236,2024-07-04T11:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
122.245757,12.565298,2024-08-26T11:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
166.436466,-22.300624,2024-09-16T08:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
43.573857,-23.18448,2024-12-30T00:32,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.258194,7.305193,2023-01-09T13:23:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
177.569165,-16.70915,2023-01-29T11:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
177.567421,-16.707742,2023-01-29T12:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
145.600313,14.9887,2023-01-06T16:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.79782,25.24526,2023-02-28,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.42472,-22.65639,2023-02-22,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
118.86434,4.595825,2023-03-17T17:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.418205,25.868785,2023-03-28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
55.23816,-21.01832,2023-03-25,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
166.40359,-22.47259,2023-03-23,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
123.3685,9.98248,2023-03-19,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
166.25389,-22.36944,2023-03-21,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
166.44771,-22.32073,2023-03-27,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
119.805961,8.8088,2023-03-20T10:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
123.963853,10.299046,2023-04-10T10:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
163.972091,-19.656352,2023-05-01T10:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.40697,-21.10642,2023-06-29,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.02897,-20.74855,2023-06-29,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
123.272631,9.192246,2023-07-27T11:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
39.564599,-6.31123,2023-07-16T01:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
114.205622,-22.034693999999998,2023-09-17T16:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
105.654142,-10.441629,2023-10-10T14:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
130.725778,-0.49984,2023-10-25T09:37:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
168.279916,-17.751556,2023-11-25T11:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
114.656394,-8.142733,2023-11-14T16:31:04,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.739456,25.339837,2023-12-02T14:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
164.018029,-19.747227,2023-12-02T08:02,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.413643,25.903433,2023-12-01T22:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
115.660706,-8.337879,2023-12-23T10:06:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
115.593037,-8.274202,2023-12-28T13:24:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
72.70934,3.879382,2023-12-19T09:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
72.780244,3.617845,2023-12-26T09:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
39.825472,-7.942666,2022-01-15T11:23Z,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.406833,-22.515391,2022-01-16T10:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.25989,7.306511,2022-01-31T12:57:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.270663,6.523402,2022-01-18T09:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.334327,6.485774,2022-01-19T11:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.301118,6.48592,2022-01-19T17:23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
164.23999,-20.66601,2022-01-19,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
33.908502,26.9974,2022-04-14T13:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
55.23827,-21.0179,2022-04-14,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
119.805961,8.803522,2022-05-29T13:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
33.9088,27.3528,2022-05-24,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
33.917,27.3331,2022-05-24,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
179.057733,-17.107326,2022-06-10T10:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
179.050609,-17.093216,2022-06-10T10:55,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
179.34727,-17.280462,2022-07-03T15:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
118.633468,4.253618,2022-07-18T09:20,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
118.633323,4.121438,2022-07-17T10:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
98.76608,7.69597,2022-07-19T11:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
122.432709,-8.450131,2022-07-23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
39.36146,-5.821479,2022-08-19T09:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
124.254652,11.117875,2022-08-16T15:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.738821,25.339728,2022-09-12T07:04,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
123.887528,-5.771697,2022-09-19T17:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
178.090315,-18.408877,2022-09-15T07:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.746315,25.32095,2022-09-20T16:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
44.96441,-12.92056,2022-09-06,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
55.33206,-21.26858,2022-10-16,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.407603,-22.592943000000002,2022-11-29T12:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
177.186734,-17.17614,2022-11-22T16:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
166.420898,-22.423203,2022-12-02T11:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.967251,29.438117,2022-12-01T11:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
167.34895,-20.93224,2022-12-11,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.517574,28.49735,2021-02-01T22:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.207834,7.424139,2021-03-13T14:14:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
166.440491,-22.495119,2021-04-25T11:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
55.22477,-21.02551,2021-06-18,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.739305,25.340374,2021-07-27T17:11:20,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.314938,6.486163,2021-07-08T12:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.74405,25.33518,2021-07-27T09:36:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.739359,25.340639,2021-07-30T16:21:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
99.312101,6.488113,2021-07-08T17:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
165.465698,-20.89568,2021-07-15T11:17Z,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
179.902935,-16.803071,2021-07-21T09:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
125.65,7.10418,2021-08-30T10:19Z,HUMAN_OBSERVATION,Diveboard - Scuba diving citizen science,PRESENT,6.4,GBIF,Cryptodendrum_adhaesivum
167.025787,-20.751575,2021-09-05T08:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
-175.153645,-21.266896,2021-10-08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
37.64844,21.65497,2021-10-13,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.738991,25.339571,2021-11-04T18:13:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
72.91008,3.57236,2021-11-09,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
55.22333,-21.02333,2021-11-06,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
73.3279,2.32743,2021-11-15,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
72.910686,3.535678,2020-02-23T13:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.418136,25.869198,2020-03-19T22:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
55.21443,-21.03724,2020-03-13,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
39.997959,-3.373754,2020-05-11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
34.518765,28.493964,2020-10-26T21:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
120.774293,21.951306,2020-11-22T07:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
168.054639,-21.640434,2020-11-10T15:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
-151.41799,-16.7443,2020-11-20,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
165.92117,-21.947001,2020-12-30T12:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Cryptodendrum_adhaesivum
