decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
152.466,-4.2,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.5,-14.6666666667,1981-09-16T12:00:00Z,HumanObservation,NA,NA,NA,OBIS,Premnas_biaculeatus
145.98045,-16.77532,2004-01-14,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.37527,-14.76455,1998-10-19,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.51498,-14.74983,1993-10-14,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
150.666,-10.583,1972-06-16,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.833,-15.816,1981-11-06,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
121,14.5,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
120.478996277,14.2460002899,NA,HumanObservation,NA,NA,NA,OBIS,Premnas_biaculeatus
146.87865,-18.47182,2012-04-18,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
147.111114502,-9.49583339691,1979-06-10T12:00:00Z,PreservedSpecimen,NA,NA,0.9,OBIS,Premnas_biaculeatus
145.45399,-14.6479,2012-03-31 00:03:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
146.40593,-17.46858,2005-12-02,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.983,-16.766,1935-01-23,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
146.20264,-16.99786,2006-10-23T12:00:00Z,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.75,-5.25,1972-04-03,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.448,-14.651,2018-03-17 00:03:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.57345,-16.39022,2015-03-02,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
122.099998474,-5.28888893127,1974-02-25T10:12:00Z,PreservedSpecimen,NA,NA,8.5,OBIS,Premnas_biaculeatus
145.468,-14.6891,2008-09-14 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.45,-14.7,1975-02-08,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.46638,-14.6911,2008-09-08,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
128.11667,-3.73333,1975-01-24,PreservedSpecimen,NA,present,17.5,OBIS,Premnas_biaculeatus
146.210993,-16.999303,NA,PreservedSpecimen,Ocean Genome Legacy Collection,present,NA,OBIS,Premnas_biaculeatus
142.95,-11.383,1979-02-18,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
144.399993896,-1.20000004768,1978-10-23T08:18:00Z,PreservedSpecimen,NA,NA,9.1,OBIS,Premnas_biaculeatus
145.395828247,-15.6919441223,1981-09-19T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.46558,-14.69435,2010-10-26,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.51577,-14.74355,2012-10-12,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
147.78,-10.08,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
147,-9,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
121.451915,13.722898,NA,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.46633,-14.69117,2008-09-08,PreservedSpecimen,NA,present,6,OBIS,Premnas_biaculeatus
145.46201,-14.684,2002-10-15 00:10:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
130.3,-2.11667,2002-11-08,PreservedSpecimen,NA,present,0.55,OBIS,Premnas_biaculeatus
119.45167,4.64444,1988-05-27,PreservedSpecimen,NA,present,3.8,OBIS,Premnas_biaculeatus
145.48833,-14.64749,2008-09-15,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
157.25,-8.3,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.467,-14.6889,2017-01-12 00:01:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.48833,-14.6475,2008-09-15,PreservedSpecimen,NA,present,6,OBIS,Premnas_biaculeatus
147.43267,-18.62157,2008-05-14,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.446,-14.6639,2011-09-24 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.455,-14.6953,2008-09-14 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.489,-14.6473,2008-09-14 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
127.400001526,0.800000011921,NA,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.46201,-14.6504,2015-01-12 00:01:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
119.401948,4.717582,1931-08-07/11,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.83333,-15.83333,1981-11-01,PreservedSpecimen,NA,present,15,OBIS,Premnas_biaculeatus
147.12,-9.5,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.444,-14.687,2016-07-15 23:07:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.47099,-14.6587,2017-01-11 00:01:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
122.5,5,NA,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
150.5599,-20.92185,2010-02-23,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.49517,-14.653,1999-10-24,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.45,-14.683,1974-12-31,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.44,-14.6839,2015-01-12 00:01:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
134.5,7.5,1970-04-14T12:00:00Z,HumanObservation,NA,NA,NA,OBIS,Premnas_biaculeatus
143.70978,-10.2875,2021-08-21 10:55:00,HumanObservation,NA,present,6.5,OBIS,Premnas_biaculeatus
145.442,-14.6847,2004-07-14 23:07:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.797271,-5.15562,1987-05-01,PreservedSpecimen,NA,NA,2.285,OBIS,Premnas_biaculeatus
130.946670532,-0.829999983311,1979-07-02T13:30:00Z,PreservedSpecimen,NA,NA,6,OBIS,Premnas_biaculeatus
147.083,-9.5,1970-06-24,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
125.488134,9.792383,1907-09,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.46667,-14.66667,1985-05-20,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.65245,-16.04495,2002-10-25,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.453,-14.6592,2007-06-11 23:06:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
160.26207,-9.14481,1945-01-21/03-29,PreservedSpecimen,NA,NA,1.83,OBIS,Premnas_biaculeatus
145.491,-14.64833,2003-08-27,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
125.22500000000001,1.4416666666666667,2000-07-13,PreservedSpecimen,Fish collection of National Museum of Nature and Science,Present,2,OBIS,Premnas_biaculeatus
145.833,-5.183,1970-05-30,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
121.172605,13.409638,1932-01,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.467,-14.6859,2008-09-14 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
145.44901,-14.6971,2007-05-14 23:05:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
150.85642000000001,-21.0262,2013-12-07,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
150.9389,-20.88287,2012-01-16,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
119.80667,4.98083,1988-05-28,PreservedSpecimen,NA,present,3.05,OBIS,Premnas_biaculeatus
145.453,-14.6458,2015-02-20 00:02:00,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
150.94217,-20.88195,2006-05-14,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
146.57807,-17.81453,2015-12-17,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
150.92912,-20.96635,2012-01-17,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
145.616,-14.6161,2008-09-14 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
128.600006104,-3.59999990463,1974-03-06T09:12:00Z,PreservedSpecimen,NA,NA,1,OBIS,Premnas_biaculeatus
143.76667,-9.58333,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
106.593887329,-5.85833311081,1974-04-05T09:30:00Z,PreservedSpecimen,NA,NA,2,OBIS,Premnas_biaculeatus
128.05,-3.016,1975-04-01,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.448,-14.6975,2011-09-24 23:09:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
147.27448330000001,-9.5369,2011-01-24,PreservedSpecimen,Ocean Genome Legacy Collection,present,5,OBIS,Premnas_biaculeatus
123.453888889,9.20444444444,1987-05-22T12:00:00Z,HumanObservation,NA,NA,NA,OBIS,Premnas_biaculeatus
128,0.833000004292,NA,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
145.45,-14.65,1975-02-06,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
159.872222222,-9.46666666667,1985-04-03T12:00:00Z,HumanObservation,NA,NA,NA,OBIS,Premnas_biaculeatus
145.516,-14.733,1975-11-05,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
146.39343,-17.52037,2014-03-22,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
129.905563354,-4.34166717529,1974-03-08T11:12:00Z,PreservedSpecimen,NA,NA,6,OBIS,Premnas_biaculeatus
147.43333,-2.05,1982-10-06,PreservedSpecimen,NA,present,8,OBIS,Premnas_biaculeatus
100.072469,-0.614788,NA,PreservedSpecimen,NA,NA,NA,OBIS,Premnas_biaculeatus
121.916,-14.166,1979-09-20,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.3514,-14.79255,2008-10-31,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
125.24166666666667,1.4466666666666668,2000-07-14,PreservedSpecimen,Fish collection of National Museum of Nature and Science,Present,15,OBIS,Premnas_biaculeatus
150.36666666666667,-5.166666666666668,NA,humanobservation,NA,NA,NA,OBIS,Premnas_biaculeatus
145.48333,-16.53333,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
144.44884,-10.44229,2021-08-17 09:15:00,HumanObservation,NA,present,14.5,OBIS,Premnas_biaculeatus
146,-16.583,NA,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
146.47847,-17.22917,2009-11-28,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
150.85717,-21.02257,2006-05-13,HumanObservation,NA,present,5,OBIS,Premnas_biaculeatus
106.570831299,-5.85694408417,1974-04-05T11:30:00Z,PreservedSpecimen,NA,NA,5,OBIS,Premnas_biaculeatus
145.45399,-14.6475,2004-08-14 23:08:00,HumanObservation,NA,present,NA,OBIS,Premnas_biaculeatus
150.5,-9.5,1972-05-29,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
145.45,-14.633,1975-11-27,PreservedSpecimen,NA,present,NA,OBIS,Premnas_biaculeatus
130.677792,-0.555151,2025-01-06T11:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.727063,-0.497206,2025-01-08T09:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.658226,-0.569072,2025-01-10T10:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.663236,-0.565138,2025-01-10T16:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.679242,-0.555002,2025-01-18T12:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
92.98639,12.039533,2025-01-27T11:00:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.496585,-0.794355,2025-01-08T15:48,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.506989,-0.792912,2025-01-04T09:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.502655,-0.788112,2025-01-07T15:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.497477,-0.794744,2025-01-08T15:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.655363,-1.205516,2025-01-02T16:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.695823,-0.478277,2025-01-05T17:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
114.503652,-8.096383,2025-01-28T13:27:04,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
120.101931,12.191512,2025-02-12T11:41:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
120.102284,12.191583,2025-02-12T11:41:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.910636,-4.519643,2025-02-18T12:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.911244,-4.52075,2025-02-18T12:55,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.911679,-4.520768,2025-02-18T12:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.910346,-4.519864,2025-02-18T12:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.911809,-4.519099,2025-02-18T12:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.910719,-4.520548,2025-02-18T12:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.910791,-4.521573,2025-02-18T12:58,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.911244,-4.520589,2025-02-18T13:03,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
125.252819,1.480569,2025-02-15T16:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.913417,-4.516205,2025-02-18T12:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.911772,-4.517967,2025-02-18T12:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.908586,-4.520666,2025-02-18T12:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.911526,-4.522078,2025-02-18T12:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.517963,-1.982993,2025-02-08T15:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.909379,-4.518122,2025-02-18T12:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.769908,1.595329,2025-02-22T11:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.778716,1.625997,2025-02-21T11:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.585449,0.736964,2025-03-09T01:38:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
115.595582,-8.27506,2025-03-08T11:59,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.702032,-0.547586,2025-03-04T11:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.711645,-0.552049,2025-03-04T11:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.726724,-0.49735,2025-03-03T16:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.980418,-16.581956,2025-03-31T14:00,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.480201,-2.161955,2025-03-06T16:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
149.965231,-4.933974,2025-03-25T09:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
129.594117,-0.052033,2025-03-08T15:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.982167,-16.580808,2025-03-31T14:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.757105,-0.44309,2025-03-11T10:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.742113,1.612318,2025-03-18T22:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
114.52993,-8.097817,2025-03-28T14:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.784573,1.612572,2025-03-17T21:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.767763,1.603976,2025-03-15T19:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.462572,-2.219873,2025-03-24T07:44:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
127.390933,0.786817,2025-03-15T12:00,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.7,-14.8,2025-04-11T18:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.542429,-0.580516,2025-04-08T02:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.516704,-0.564754,2025-04-13T22:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
157.165052,-8.30631,2025-04-25T09:56:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.448365,-14.664083,2025-04-18T15:14,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.776,1.594,2025-04-14T11:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
123.894882,-5.769036,2025-04-29T10:14,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
115.593037,-8.274202,2025-04-27T08:23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
124.804,1.627,2025-04-12T11:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
106.283875,-5.807444,2025-04-25T15:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.555722,-2.244373,2025-04-30T16:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
123.343529,9.923113,2025-04-08T09:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
119.70108,-8.5095,2025-05-01T12:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
119.647935,-8.545421,2025-05-01T15:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
114.513402,-8.096945,2025-05-03T12:19,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
146.227422,-16.847288,2025-05-20T11:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
146.227097,-16.84685,2025-05-20T10:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
114.524746,-8.098957,2025-05-11T22:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
146.22708,-16.846126,2025-05-20T11:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
130.696267,-0.476091,2025-05-23T09:13:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.73009,-16.174091,2025-05-22T22:45:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
148.921304,-20.069455,2025-05-27T10:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
148.921684,-20.07,2025-05-27T11:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
146.381978,-17.73861,2025-05-29T08:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
146.378832,-17.739529,2025-05-29T08:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
119.712697,-8.514223,2025-05-21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
118.80485,4.406549,2025-05-29T14:57:58,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.865141,-16.241733,2025-06-12T14:36:58,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
119.80903,-8.400495,2025-06-20T15:50:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
119.867746,-8.411448,2025-06-22T11:12:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.880817,-16.222841,2025-06-20T11:47:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
119.80863,-8.400462,2025-06-27T10:55:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
145.995044,-16.426716,2025-06-12T11:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
132.747847,-5.514333,2025-06-25T16:14:48,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Premnas_biaculeatus
